index	oiposi	oinega	pname	nname	mrposi	mrnega	mlposi	mlnega	mdposi	mdnega	mtposi	mtnega	mfposi	mfnega	clposi	clnega	ctposi	ctnega	cfposi	cfnega	fbkposi	fbknega	pright	nright
1	2	3	A1-B1	A1-B2	1.57790927	1.972386588	2.668	1.404	1.435	1.638	4.103	3.042	6	6	1.466	0.421	5.07	5.07	8	10	0	0	TRUE	FALSE
2	11	8	A1-B1	A1-B2	2.761341223	1.972386588	8.783	1.513	1.17	1.201	9.953	2.714	6	6	0.64	0.546	5.07	5.07	14	10	1	0	TRUE	FALSE
3	21	12	A1-B1	A1-B2	2.564102564	1.380670611	1.045	3.994	1.311	0.826	2.356	4.82	6	6	0.327	0.405	5.07	5.07	13	7	0	1	TRUE	FALSE
4	35	15	A1-B1	A1-B2	2.169625247	1.380670611	1.56	0.795	0.983	1.03	2.543	1.825	6	6	0.562	0.515	5.07	5.07	11	7	0	0	TRUE	FALSE
5	36	27	A1-B1	A1-B2	2.169625247	1.380670611	2.106	0.749	2.028	0.874	4.134	1.623	6	6	0.421	0.39	5.07	5.07	11	7	1	0	TRUE	FALSE
6	14	4	A2-B2	A2-B1	3.15581854	1.57790927	0.982	1.887	0.843	1.654	1.825	3.541	6	6	0.499	0.53	5.07	5.07	16	8	0	0	TRUE	FALSE
7	22	9	A2-B2	A2-B1	2.761341223	2.169625247	1.342	0.702	1.185	0.952	2.527	1.654	6	6	0.374	0.358	5.07	5.07	14	11	0	0	TRUE	FALSE
8	28	26	A2-B2	A2-B1	3.15581854	1.57790927	0.64	1.326	2.106	1.7	2.746	3.026	6	6	0.328	0.546	5.07	5.07	16	8	0	0	TRUE	FALSE
9	31	29	A2-B2	A2-B1	2.169625247	2.169625247	1.107	3.369	1.17	1.747	2.277	5.116	6	6	0.406	0.405	5.07	5.07	11	11	0	0	TRUE	FALSE
10	32	33	A2-B2	A2-B1	2.169625247	1.183431953	5.148	1.591	1.482	0.889	6.63	2.48	6	6	0.562	0.874	5.07	5.07	11	6	0	0	TRUE	FALSE
11	5	1	B1-A2	B1-A1	2.296211251	2.169625247	1.545	4.134	1.045	1.778	2.59	5.912	6	6	0.514	0.92	5.226	5.07	12	11	1	0	TRUE	FALSE
12	25	6	B1-A2	B1-A1	1.972386588	2.169625247	0.998	2.012	1.326	1.498	2.324	3.51	6	6	0.499	0.437	5.07	5.07	10	11	0	0	TRUE	FALSE
13	34	19	B1-A2	B1-A1	2.761341223	1.18319858	0.874	0.92	1.154	1.467	2.028	2.387	6	6	0.562	0.687	5.07	5.071	14	6	2	0	TRUE	FALSE
14	38	23	B1-A2	B1-A1	3.15581854	2.169625247	1.373	4.633	1.061	0.983	2.434	5.616	6	6	0.515	0.546	5.07	5.07	16	11	0	0	TRUE	FALSE
15	39	37	B1-A2	B1-A1	2.761341223	1.57790927	7.41	3.588	1.201	1.513	8.611	5.101	6	6	0.514	0.421	5.07	5.07	14	8	0	0	TRUE	FALSE
16	7	13	B2-A1	B2-A2	2.169625247	2.169625247	1.17	1.139	0.998	0.967	2.168	2.106	6	6	0.593	0.296	5.07	5.07	11	11	0	0	TRUE	FALSE
17	10	16	B2-A1	B2-A2	2.887391723	1.57790927	0.998	1.295	1.326	0.905	2.324	2.2	6	6	0.343	0.327	5.195	5.07	15	8	0	0	TRUE	FALSE
18	18	17	B2-A1	B2-A2	2.366863905	1.775147929	1.107	1.341	0.983	0.936	2.09	2.277	6	6	0.515	0.343	5.07	5.07	12	9	0	0	TRUE	FALSE
19	30	20	B2-A1	B2-A2	2.564102564	1.775147929	0.936	1.341	1.123	1.295	2.059	2.636	6	6	0.593	0.437	5.07	5.07	13	9	1	0	TRUE	FALSE
20	40	24	B2-A1	B2-A2	1.896453632	1.972386588	1.872	0.811	1.435	1.389	3.307	2.2	6	6	0.561	0.312	5.273	5.07	10	10	1	0	TRUE	FALSE
21	14	2	A1-B1	A1-B2	1.380670611	1.380670611	2.979	16.66	1.903	1.545	4.882	18.205	6	6	0.531	0.514	5.07	5.07	7	7	0	0	TRUE	FALSE
22	17	4	A1-B1	A1-B2	1.57790927	1.57790927	2.137	3.822	1.123	1.014	3.26	4.836	6	6	0.546	0.39	5.07	5.07	8	8	0	0	TRUE	FALSE
23	22	7	A1-B1	A1-B2	2.564102564	0.986193294	1.216	6.739	1.03	0.702	2.246	7.441	6	6	0.405	0.436	5.07	5.07	13	5	0	0	TRUE	FALSE
24	31	29	A1-B1	A1-B2	1.57790927	1.57790927	5.179	2.434	1.498	1.529	6.677	3.963	6	6	0.499	0.671	5.07	5.07	8	8	0	0	TRUE	FALSE
25	38	36	A1-B1	A1-B2	1.95427008	1.380670611	1.217	2.137	1.653	1.42	2.87	3.557	6	6	0.375	0.343	5.117	5.07	10	7	1	0	TRUE	FALSE
26	18	8	A2-B2	A2-B1	1.380670611	0.986193294	1.81	1.03	1.622	1.279	3.432	2.309	6	6	0.686	0.483	5.07	5.07	7	5	0	0	TRUE	FALSE
27	19	15	A2-B2	A2-B1	1.775147929	1.380670611	1.357	1.139	1.014	2.839	2.371	3.978	6	6	0.593	0.608	5.07	5.07	9	7	1	1	TRUE	FALSE
28	24	20	A2-B2	A2-B1	2.761341223	1.380670611	1.092	4.212	2.402	0.92	3.494	5.132	6	6	0.499	0.671	5.07	5.07	14	7	0	1	TRUE	FALSE
29	25	21	A2-B2	A2-B1	2.169625247	1.183431953	5.522	1.825	1.373	0.858	6.895	2.683	6	6	0.374	0.53	5.07	5.07	11	6	0	0	TRUE	FALSE
30	33	23	A2-B2	A2-B1	2.169625247	1.57294534	1.186	3.4	0.982	1.607	2.168	5.007	6	6	0.327	0.468	5.07	5.086	11	8	1	0	TRUE	FALSE
31	1	10	B1-A2	B1-A1	2.761341223	0.591715976	5.803	2.09	1.809	1.186	7.612	3.276	6	6	0.483	0.874	5.07	5.07	14	3	0	0	TRUE	FALSE
32	5	26	B1-A2	B1-A1	2.913752914	1.183431953	1.295	4.29	1.779	1.123	3.074	5.413	6	6	0.702	0.421	5.148	5.07	15	6	0	1	TRUE	FALSE
33	6	27	B1-A2	B1-A1	1.960399922	1.380670611	9.563	1.108	1.513	0.92	11.076	2.028	6	6	0.546	0.359	5.101	5.07	10	7	0	0	TRUE	FALSE
34	9	34	B1-A2	B1-A1	1.972386588	1.183431953	1.139	3.416	1.17	1.108	2.309	4.524	6	6	0.437	0.655	5.07	5.07	10	6	0	0	TRUE	FALSE
35	30	39	B1-A2	B1-A1	3.713113152	0	2.621	2.527	1.138	1.201	3.759	3.728	6	6	0.297	NA	5.117	4.056	19	0	1	0	TRUE	TRUE
36	3	11	B2-A1	B2-A2	1.972386588	0.788954635	1.638	1.575	1.295	1.233	2.933	2.808	6	6	0.375	0.468	5.07	5.07	10	4	1	0	TRUE	FALSE
37	12	13	B2-A1	B2-A2	1.972386588	0.591715976	1.404	3.697	0.795	0.983	2.199	4.68	6	6	0.343	0.671	5.07	5.07	10	3	0	0	TRUE	FALSE
38	16	28	B2-A1	B2-A2	1.57790927	1.57790927	1.685	1.763	1.435	1.466	3.12	3.229	6	6	0.499	0.359	5.07	5.07	8	8	0	0	TRUE	FALSE
39	37	32	B2-A1	B2-A2	1.775147929	0.246548323	1.045	7.379	1.139	1.045	2.184	8.424	6	6	0.405	0.374	5.07	4.056	9	1	1	0	TRUE	TRUE
40	40	35	B2-A1	B2-A2	3.15581854	0.788954635	0.905	1.451	1.029	1.856	1.934	3.307	6	6	0.328	0.452	5.07	5.07	16	4	1	1	TRUE	FALSE
41	16	9	A1-B1	A1-B2	2.564102564	0	1.732	5.366	1.326	1.935	3.058	7.301	6	6	0.514	NA	5.07	4.056	13	0	0	0	TRUE	TRUE
42	17	18	A1-B1	A1-B2	0	1.972386588	2.465	1.279	1.279	1.685	3.744	2.964	6	6	NA	0.64	4.056	5.07	0	10	0	0	FALSE	FALSE
43	20	27	A1-B1	A1-B2	2.761341223	1.775147929	1.56	1.873	1.139	1.653	2.699	3.526	6	6	0.499	0.484	5.07	5.07	14	9	0	0	TRUE	FALSE
44	32	29	A1-B1	A1-B2	2.761341223	1.380670611	1.45	1.918	1.42	1.716	2.87	3.634	6	6	0.577	0.39	5.07	5.07	14	7	0	0	TRUE	FALSE
45	39	33	A1-B1	A1-B2	2.169625247	0	2.122	3.432	1.809	1.576	3.931	5.008	6	6	0.546	NA	5.07	4.056	11	0	1	0	TRUE	TRUE
46	1	2	A2-B2	A2-B1	2.169625247	1.57790927	7.02	0.92	0.983	0.921	8.003	1.841	6	6	0.405	0.842	5.07	5.07	11	8	0	0	TRUE	FALSE
47	4	3	A2-B2	A2-B1	2.169625247	1.775147929	0.89	1.186	1.544	1.107	2.434	2.293	6	6	0.546	0.39	5.07	5.07	11	9	0	0	TRUE	FALSE
48	11	13	A2-B2	A2-B1	3.353057199	1.57790927	1.061	0.936	1.388	0.998	2.449	1.934	6	6	0.421	0.452	5.07	5.07	17	8	0	0	TRUE	FALSE
49	31	19	A2-B2	A2-B1	1.158301158	2.169625247	4.586	1.514	2.263	1.06	6.849	2.574	6	6	1.248	0.375	5.18	5.07	6	11	0	0	TRUE	FALSE
50	37	21	A2-B2	A2-B1	2.564102564	1.183431953	2.293	1.654	1.498	1.747	3.791	3.401	6	6	0.514	0.92	5.07	5.07	13	6	0	0	TRUE	FALSE
51	7	6	B1-A2	B1-A1	1.972386588	1.57790927	1.232	1.014	1.466	1.217	2.698	2.231	6	6	0.453	0.499	5.07	5.07	10	8	1	0	TRUE	FALSE
52	8	10	B1-A2	B1-A1	2.564102564	1.775147929	3.042	1.232	1.716	1.311	4.758	2.543	6	6	0.562	0.546	5.07	5.07	13	9	0	0	TRUE	FALSE
53	23	26	B1-A2	B1-A1	2.761341223	1.380670611	1.607	7.535	1.841	1.887	3.448	9.422	6	6	0.5	0.655	5.07	5.07	14	7	0	0	TRUE	FALSE
54	35	28	B1-A2	B1-A1	2.169625247	1.380670611	3.65	1.342	1.186	1.138	4.836	2.48	6	6	0.734	0.468	5.07	5.07	11	7	0	0	TRUE	FALSE
55	38	36	B1-A2	B1-A1	2.296211251	1.183431953	1.482	1.607	1.904	1.076	3.386	2.683	6	6	0.562	0.546	5.226	5.07	12	6	1	0	TRUE	FALSE
56	14	5	B2-A1	B2-A2	2.366863905	0.986193294	1.435	6.084	1.716	1.451	3.151	7.535	6	6	0.421	2.48	5.07	5.07	12	5	0	0	TRUE	FALSE
57	24	12	B2-A1	B2-A2	2.303262956	0	0.811	3.946	0.983	1.03	1.794	4.976	6	6	0.514	NA	5.21	4.056	12	0	1	0	TRUE	TRUE
58	25	15	B2-A1	B2-A2	3.14589068	0.591715976	3.354	2.98	1.825	1.872	5.179	4.852	6	6	0.593	0.53	5.086	5.07	16	3	0	1	TRUE	FALSE
59	30	22	B2-A1	B2-A2	2.879078695	1.57790927	1.763	1.217	1.186	1.419	2.949	2.636	6	6	0.468	0.515	5.21	5.07	15	8	1	0	TRUE	FALSE
60	34	40	B2-A1	B2-A2	2.896312029	1.183431953	0.874	4.976	0.967	1.077	1.841	6.053	6	6	0.592	0.656	5.179	5.07	15	6	0	0	TRUE	FALSE
61	2	4	A1-B1	A1-B2	1.57790927	1.57790927	1.513	1.81	1.716	2.683	3.229	4.493	6	6	0.421	0.405	5.07	5.07	8	8	0	1	TRUE	FALSE
62	15	27	A1-B1	A1-B2	1.972386588	0.493096647	1.544	1.404	0.78	2.496	2.324	3.9	6	6	0.499	0.53	5.07	4.056	10	2	2	1	TRUE	TRUE
63	22	29	A1-B1	A1-B2	2.564102564	1.75370226	1.341	0.952	1.28	1.045	2.621	1.997	6	6	0.437	0.499	5.07	5.132	13	9	0	0	TRUE	FALSE
64	32	33	A1-B1	A1-B2	1.57790927	1.775147929	1.513	3.229	0.889	1.342	2.402	4.571	6	6	0.39	0.748	5.07	5.07	8	9	0	0	TRUE	FALSE
65	35	38	A1-B1	A1-B2	1.380670611	0.986193294	4.181	0.921	1.435	1.497	5.616	2.418	6	6	0.499	0.406	5.07	5.07	7	5	0	1	TRUE	FALSE
66	5	3	A2-B2	A2-B1	1.775147929	0.788954635	2.184	2.745	1.17	2.044	3.354	4.789	6	6	0.515	0.39	5.07	5.07	9	4	0	0	TRUE	FALSE
67	8	10	A2-B2	A2-B1	1.380670611	1.57790927	0.765	1.264	0.967	0.717	1.732	1.981	6	6	0.39	0.577	5.07	5.07	7	8	0	0	TRUE	FALSE
68	20	21	A2-B2	A2-B1	2.169625247	1.380670611	1.108	1.217	1.965	0.78	3.073	1.997	6	6	0.359	0.639	5.07	5.07	11	7	0	0	TRUE	FALSE
69	26	25	A2-B2	A2-B1	2.564102564	1.57790927	0.968	0.921	1.092	0.873	2.06	1.794	6	6	0.39	0.562	5.07	5.07	13	8	0	3	TRUE	FALSE
70	30	37	A2-B2	A2-B1	2.958579882	2.169625247	2.48	1.045	1.123	1.248	3.603	2.293	6	6	0.312	0.468	5.07	5.07	15	11	0	1	TRUE	FALSE
71	13	1	B1-A2	B1-A1	1.183431953	0.591715976	2.106	4.711	0.858	1.264	2.964	5.975	6	6	0.577	0.53	5.07	5.07	6	3	1	1	TRUE	FALSE
72	16	9	B1-A2	B1-A1	2.169625247	0.986193294	1.232	1.779	1.045	0.998	2.277	2.777	6	6	0.53	0.406	5.07	5.07	11	5	1	0	TRUE	FALSE
73	19	18	B1-A2	B1-A1	1.775147929	1.380670611	0.983	6.225	1.373	1.7	2.356	7.925	6	6	0.452	0.718	5.07	5.07	9	7	0	1	TRUE	FALSE
74	31	24	B1-A2	B1-A1	1.355538342	1.380670611	2.652	1.264	1.7	2.387	4.352	3.651	6	6	0.905	0.671	5.164	5.07	7	7	0	0	TRUE	FALSE
75	34	36	B1-A2	B1-A1	2.331002331	0	2.121	2.402	0.967	1.014	3.088	3.416	6	6	0.609	NA	5.148	4.056	12	0	1	1	TRUE	TRUE
76	12	6	B2-A1	B2-A2	2.169625247	0.246548323	1.014	6.006	1.216	1.654	2.23	7.66	6	6	0.406	0.39	5.07	4.056	11	1	0	0	TRUE	TRUE
77	17	7	B2-A1	B2-A2	2.366863905	0.591715976	4.071	0.749	1.747	1.529	5.818	2.278	6	6	0.406	0.795	5.07	5.07	12	3	0	0	TRUE	FALSE
78	23	11	B2-A1	B2-A2	2.169625247	1.775147929	1.217	1.81	1.154	2.371	2.371	4.181	6	6	0.577	0.484	5.07	5.07	11	9	0	0	TRUE	FALSE
79	28	14	B2-A1	B2-A2	1.380670611	0	2.855	1.061	1.217	1.357	4.072	2.418	6	6	0.546	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
80	39	40	B2-A1	B2-A2	2.761341223	0.788954635	1.107	5.881	1.155	1.264	2.262	7.145	6	6	0.344	0.39	5.07	5.07	14	4	1	0	TRUE	FALSE
81	11	16	A1-B1	A1-B2	2.169625247	0.591715976	1.31	3.962	1.342	1.685	2.652	5.647	6	6	0.53	0.717	5.07	5.07	11	3	0	0	TRUE	FALSE
82	21	20	A1-B1	A1-B2	1.775147929	0.246548323	1.389	2.06	1.669	1.092	3.058	3.152	6	6	0.546	0.562	5.07	4.056	9	1	0	0	TRUE	TRUE
83	23	27	A1-B1	A1-B2	1.972386588	1.380670611	1.186	4.836	1.373	1.358	2.559	6.194	6	6	0.358	0.64	5.07	5.07	10	7	0	0	TRUE	FALSE
84	30	28	A1-B1	A1-B2	2.169625247	1.57790927	1.934	1.17	1.045	1.544	2.979	2.714	6	6	0.39	0.421	5.07	5.07	11	8	0	0	TRUE	FALSE
85	36	29	A1-B1	A1-B2	2.169625247	1.183431953	4.041	0.873	0.655	1.529	4.696	2.402	6	6	0.639	0.374	5.07	5.07	11	6	0	0	TRUE	FALSE
86	6	3	A2-B2	A2-B1	2.169625247	0.493096647	1.076	1.154	0.983	1.56	2.059	2.714	6	6	0.468	0.577	5.07	4.056	11	2	0	0	TRUE	TRUE
87	24	14	A2-B2	A2-B1	2.862049227	0.986193294	5.507	4.336	1.217	2.996	6.724	7.332	6	6	0.593	0.718	5.241	5.07	15	5	1	0	TRUE	FALSE
88	31	17	A2-B2	A2-B1	1.95427008	1.971997634	3.323	1.264	1.326	0.905	4.649	2.169	6	6	0.577	0.484	5.117	5.071	10	10	0	0	TRUE	FALSE
89	34	37	A2-B2	A2-B1	2.761341223	1.972386588	1.045	5.257	1.435	1.201	2.48	6.458	6	6	0.374	0.437	5.07	5.07	14	10	1	0	TRUE	FALSE
90	35	40	A2-B2	A2-B1	1.57790927	1.57790927	6.818	5.163	1.201	1.389	8.019	6.552	6	6	0.795	0.484	5.07	5.07	8	8	0	0	TRUE	FALSE
91	1	18	B1-A2	B1-A1	1.57790927	1.380670611	5.288	1.279	0.858	0.717	6.146	1.996	6	6	0.281	0.499	5.07	5.07	8	7	0	0	TRUE	FALSE
92	13	25	B1-A2	B1-A1	1.972386588	0.986193294	2.153	14.446	1.654	1.17	3.807	15.616	6	6	0.39	0.64	5.07	5.07	10	5	0	0	TRUE	FALSE
93	15	32	B1-A2	B1-A1	2.169625247	1.380670611	1.576	1.248	0.967	1.623	2.543	2.871	6	6	0.468	0.656	5.07	5.07	11	7	0	0	TRUE	FALSE
94	19	33	B1-A2	B1-A1	3.15581854	1.183431953	1.155	1.934	0.967	1.248	2.122	3.182	6	6	0.483	0.328	5.07	5.07	16	6	0	0	TRUE	FALSE
95	39	38	B1-A2	B1-A1	2.904725019	2.169625247	1.17	0.967	2.028	1.326	3.198	2.293	6	6	0.483	0.343	5.164	5.07	15	11	0	0	TRUE	FALSE
96	4	2	B2-A1	B2-A2	2.169625247	0	0.765	1.545	0.951	1.029	1.716	2.574	6	6	0.406	NA	5.07	4.056	11	0	1	0	TRUE	TRUE
97	8	5	B2-A1	B2-A2	2.564102564	1.577598107	0.92	2.761	1.389	2.247	2.309	5.008	6	6	0.437	0.422	5.07	5.071	13	8	0	0	TRUE	FALSE
98	9	7	B2-A1	B2-A2	1.972386588	0	3.37	4.43	1.123	0.874	4.493	5.304	6	6	0.842	NA	5.07	4.056	10	0	0	0	TRUE	TRUE
99	12	10	B2-A1	B2-A2	1.57790927	0	1.982	7.379	0.733	1.06	2.715	8.439	6	6	1.232	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
100	26	22	B2-A1	B2-A2	2.564102564	1.57790927	1.092	1.466	1.077	1.201	2.169	2.667	6	6	0.452	0.546	5.07	5.07	13	8	0	0	TRUE	FALSE
101	7	4	A1-B1	A1-B2	2.564102564	0.986193294	1.076	1.669	2.2	1.404	3.276	3.073	6	6	0.468	0.687	5.07	5.07	13	5	0	0	TRUE	FALSE
102	11	10	A1-B1	A1-B2	2.169625247	2.958579882	1.529	0.889	0.858	1.107	2.387	1.996	6	6	0.468	0.359	5.07	5.07	11	15	0	1	TRUE	FALSE
103	19	20	A1-B1	A1-B2	2.564102564	0.986193294	1.295	5.882	1.045	1.06	2.34	6.942	6	6	0.561	0.811	5.07	5.07	13	5	0	0	TRUE	FALSE
104	24	23	A1-B1	A1-B2	2.958579882	1.380670611	1.139	8.268	1.404	1.404	2.543	9.672	6	6	0.39	0.593	5.07	5.07	15	7	0	0	TRUE	FALSE
105	38	25	A1-B1	A1-B2	1.972386588	0.788954635	1.841	2.746	1.622	1.107	3.463	3.853	6	6	0.468	0.515	5.07	5.07	10	4	1	0	TRUE	FALSE
106	3	2	A2-B2	A2-B1	1.57790927	1.380670611	1.185	3.26	1.513	0.858	2.698	4.118	6	6	0.531	0.561	5.07	5.07	8	7	0	0	TRUE	FALSE
107	14	5	A2-B2	A2-B1	3.15581854	1.183431953	1.123	0.904	1.919	1.529	3.042	2.433	6	6	0.406	0.562	5.07	5.07	16	6	0	0	TRUE	FALSE
108	15	16	A2-B2	A2-B1	2.761341223	1.183431953	7.831	6.427	1.061	2.184	8.892	8.611	6	6	0.421	0.561	5.07	5.07	14	6	0	0	TRUE	FALSE
109	18	29	A2-B2	A2-B1	2.366863905	1.972386588	1.154	1.279	0.999	1.014	2.153	2.293	6	6	0.483	0.421	5.07	5.07	12	10	0	2	TRUE	FALSE
110	39	35	A2-B2	A2-B1	1.335622973	0.788954635	1.684	1.653	2.013	1.373	3.697	3.026	6	6	0.624	0.749	5.241	5.07	7	4	0	1	TRUE	FALSE
111	1	8	B1-A2	B1-A1	2.761341223	1.972386588	4.539	7.238	1.17	1.077	5.709	8.315	6	6	0.468	0.499	5.07	5.07	14	10	0	0	TRUE	FALSE
112	12	9	B1-A2	B1-A1	2.51791594	1.577598107	2.886	0.936	1.295	1.81	4.181	2.746	6	6	0.499	0.515	5.163	5.071	13	8	0	0	TRUE	FALSE
113	21	27	B1-A2	B1-A1	3.747534517	0.493096647	1.154	3.073	1.123	1.748	2.277	4.821	6	6	0.468	0.921	5.07	4.056	19	2	0	0	TRUE	TRUE
114	22	28	B1-A2	B1-A1	2.169625247	1.380670611	7.504	1.029	0.936	1.373	8.44	2.402	6	6	0.578	0.359	5.07	5.07	11	7	1	0	TRUE	FALSE
115	33	40	B1-A2	B1-A1	3.15581854	1.183431953	1.248	2.199	1.778	0.936	3.026	3.135	6	6	0.453	0.561	5.07	5.07	16	6	0	0	TRUE	FALSE
116	26	6	B2-A1	B2-A2	2.366863905	1.380670611	1.388	0.764	0.905	1.685	2.293	2.449	6	6	0.405	0.468	5.07	5.07	12	7	0	0	TRUE	FALSE
117	30	13	B2-A1	B2-A2	3.15581854	0	0.952	1.763	1.762	1.201	2.714	2.964	6	6	0.405	NA	5.07	4.056	16	0	0	0	TRUE	TRUE
118	31	17	B2-A1	B2-A2	2.50240616	1.380670611	5.834	1.295	0.921	1.279	6.755	2.574	6	6	0.562	0.374	5.195	5.07	13	7	0	0	TRUE	FALSE
119	34	32	B2-A1	B2-A2	1.972386588	0.788954635	2.215	1.326	2.059	1.357	4.274	2.683	6	6	0.718	0.639	5.07	5.07	10	4	0	0	TRUE	FALSE
120	37	36	B2-A1	B2-A2	2.564102564	2.761341223	0.967	1.248	1.576	1.092	2.543	2.34	6	6	0.484	0.327	5.07	5.07	13	14	0	0	TRUE	FALSE
121	1	7	A1-B1	A1-B2	1.95427008	0.986193294	4.649	1.014	2.246	2.917	6.895	3.931	6	6	0.546	0.671	5.117	5.07	10	5	0	5	TRUE	FALSE
122	18	22	A1-B1	A1-B2	2.366863905	0.986193294	4.212	4.914	1.232	1.31	5.444	6.224	6	6	0.655	0.686	5.07	5.07	12	5	0	0	TRUE	FALSE
123	26	23	A1-B1	A1-B2	1.577598107	1.183431953	1.279	1.154	0.765	1.888	2.044	3.042	6	6	0.515	0.531	5.071	5.07	8	6	0	0	TRUE	FALSE
124	34	25	A1-B1	A1-B2	1.775147929	2.169625247	1.42	1.17	1.544	0.998	2.964	2.168	6	6	0.53	0.53	5.07	5.07	9	11	0	0	TRUE	FALSE
125	38	27	A1-B1	A1-B2	2.761341223	1.183431953	1.404	2.418	1.045	1.107	2.449	3.525	6	6	0.515	0.592	5.07	5.07	14	6	0	0	TRUE	FALSE
126	3	10	A2-B2	A2-B1	0.246548323	1.57790927	1.981	1.06	1.622	1.295	3.603	2.355	6	6	1.576	0.608	4.056	5.07	1	8	0	0	FALSE	FALSE
127	4	15	A2-B2	A2-B1	1.960399922	1.57790927	1.294	1.06	1.81	0.78	3.104	1.84	6	6	0.562	0.546	5.101	5.07	10	8	0	0	TRUE	FALSE
128	17	19	A2-B2	A2-B1	3.15581854	1.380670611	0.889	2.855	1.092	1.341	1.981	4.196	6	6	0.406	0.733	5.07	5.07	16	7	0	0	TRUE	FALSE
129	35	32	A2-B2	A2-B1	0.246548323	0.246548323	3.323	11.357	1.841	1.107	5.164	12.464	6	6	1.778	1.108	4.056	4.056	1	1	0	0	FALSE	TRUE
130	36	37	A2-B2	A2-B1	2.479969477	0.986193294	0.842	3.978	1.279	0.905	2.121	4.883	6	6	0.624	0.702	5.242	5.07	13	5	2	1	TRUE	FALSE
131	9	8	B1-A2	B1-A1	3.15581854	2.169625247	1.451	1.295	1.201	1.123	2.652	2.418	6	6	0.374	0.53	5.07	5.07	16	11	0	0	TRUE	FALSE
132	11	14	B1-A2	B1-A1	2.761341223	1.57790927	1.154	5.772	1.108	0.733	2.262	6.505	6	6	0.406	0.577	5.07	5.07	14	8	0	1	TRUE	FALSE
133	29	24	B1-A2	B1-A1	3.353057199	1.57790927	0.608	1.31	1.092	1.03	1.7	2.34	6	6	0.468	0.452	5.07	5.07	17	8	0	0	TRUE	FALSE
134	31	28	B1-A2	B1-A1	1.972386588	1.57790927	4.493	1.186	0.842	0.858	5.335	2.044	6	6	0.608	0.546	5.07	5.07	10	8	1	0	TRUE	FALSE
135	39	33	B1-A2	B1-A1	1.972386588	0.986193294	5.741	0.983	1.17	1.154	6.911	2.137	6	6	0.717	0.671	5.07	5.07	10	5	0	0	TRUE	FALSE
136	5	2	B2-A1	B2-A2	0.246548323	1.380670611	2.901	2.262	1.092	2.012	3.993	4.274	6	6	1.778	0.811	4.056	5.07	1	7	0	0	FALSE	FALSE
137	13	6	B2-A1	B2-A2	2.323780015	1.57790927	3.042	1.528	1.42	1.42	4.462	2.948	6	6	0.609	0.53	5.164	5.07	12	8	0	0	TRUE	FALSE
138	20	12	B2-A1	B2-A2	2.949272513	0.788954635	0.702	4.15	1.482	1.216	2.184	5.366	6	6	0.64	1.139	5.086	5.07	15	4	0	0	TRUE	FALSE
139	21	16	B2-A1	B2-A2	2.169625247	1.57790927	5.46	1.123	0.967	1.373	6.427	2.496	6	6	0.546	0.39	5.07	5.07	11	8	1	0	TRUE	FALSE
140	30	40	B2-A1	B2-A2	1.775147929	0.59159929	2.215	6.505	1.575	3.058	3.79	9.563	6	6	0.577	0.78	5.07	5.071	9	3	0	0	TRUE	FALSE
141	3	18	A1-B1	A1-B2	1.972386588	0	0.936	1.311	1.7	1.123	2.636	2.434	6	6	0.686	NA	5.07	4.056	10	0	1	0	TRUE	TRUE
142	10	19	A1-B1	A1-B2	2.564102564	0.788954635	1.404	1.498	1.295	1.185	2.699	2.683	6	6	0.484	0.967	5.07	5.07	13	4	0	1	TRUE	FALSE
143	17	21	A1-B1	A1-B2	1.972386588	0	1.279	1.841	1.123	1.279	2.402	3.12	6	6	0.593	NA	5.07	4.056	10	0	0	0	TRUE	TRUE
144	31	27	A1-B1	A1-B2	2.169625247	0.59159929	0.717	2.48	1.061	1.28	1.778	3.76	6	6	0.39	0.858	5.07	5.071	11	3	0	0	TRUE	FALSE
145	34	36	A1-B1	A1-B2	2.169625247	2.564102564	5.273	2.028	1.825	1.201	7.098	3.229	6	6	0.577	0.514	5.07	5.07	11	13	0	0	TRUE	FALSE
146	7	2	A2-B2	A2-B1	1.18319858	0.493096647	1.263	8.112	1.03	0.952	2.293	9.064	6	6	0.64	0.718	5.071	4.056	6	2	0	0	TRUE	TRUE
147	23	4	A2-B2	A2-B1	1.942501943	0.788954635	0.936	6.755	1.669	1.856	2.605	8.611	6	6	0.827	0.874	5.148	5.07	10	4	0	0	TRUE	FALSE
148	25	9	A2-B2	A2-B1	0	1.972386588	4.415	1.045	1.061	1.419	5.476	2.464	6	6	NA	0.39	4.056	5.07	0	10	0	1	FALSE	FALSE
149	38	30	A2-B2	A2-B1	2.761341223	1.380670611	0.983	1.061	1.108	1.513	2.091	2.574	6	6	0.53	0.702	5.07	5.07	14	7	0	0	TRUE	FALSE
150	40	35	A2-B2	A2-B1	3.353057199	1.57790927	1.919	3.666	1.06	1.701	2.979	5.367	6	6	0.499	0.656	5.07	5.07	17	8	0	0	TRUE	FALSE
151	1	6	B1-A2	B1-A1	1.775147929	0.986193294	5.584	3.401	1.81	1.201	7.394	4.602	6	6	0.483	0.827	5.07	5.07	9	5	0	0	TRUE	FALSE
